run_date,fund_symbol,fund_name,cashPosition,stockPosition,bondPosition,preferredPosition,convertiblePosition,otherPosition
2026-05-08,0P0000XVYG.BO,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,0.2484,0.0,0.7485,0.0,0.0,0.0032
2026-05-08,0P0000XVYF.BO,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - MONTHLY IDCW,0.2484,0.0,0.7485,0.0,0.0,0.0032
2026-05-08,0P0000XVYI.BO,Aditya Birla Sun Life Banking & PSU Debt Fund  - Direct - Quarterly IDCW,0.2484,0.0,0.7485,0.0,0.0,0.0032
2026-05-08,0P0000GBBQ.BO,Aditya Birla Sun Life Banking & PSU Debt Fund  - REGULAR - IDCW,0.2484,0.0,0.7485,0.0,0.0,0.0032
2026-05-08,0P0000IX84.BO,Aditya Birla Sun Life Banking & PSU Debt Fund  - REGULAR - MONTHLY IDCW,0.2484,0.0,0.7485,0.0,0.0,0.0032
2026-05-08,0P0000GBBW.BO,Aditya Birla Sun Life Banking & PSU Debt Fund  - REGULAR - Quarterly IDCW,0.2484,0.0,0.7485,0.0,0.0,0.0032
2026-05-08,0P0000IX83.BO,Aditya Birla Sun Life Banking & PSU Debt Fund  - retail - monthly IDCW,0.2484,0.0,0.7485,0.0,0.0,0.0032
2026-05-08,0P00009QD2.BO,Aditya Birla Sun Life Banking & PSU Debt Fund  - retail - quarterly IDCW,0.2484,0.0,0.7485,0.0,0.0,0.0032
2026-05-08,0P0000GBCG.BO,Aditya Birla Sun Life Banking & PSU Debt Fund - Regular Plan-Growth,0.2484,0.0,0.7485,0.0,0.0,0.0032
2026-05-08,0P00005V6G.BO,Aditya Birla Sun Life Banking & PSU Debt Fund - Retail Plan-Growth,0.2484,0.0,0.7485,0.0,0.0,0.0032
2026-05-08,0P0000XVYH.BO,Aditya Birla Sun Life Banking & PSU Debt Fund- Direct Plan-Growth,0.2484,0.0,0.7485,0.0,0.0,0.0032
2026-05-08,0P0000XUXL.BO,Axis Banking & PSU Debt Fund - Direct Plan - Growth Option,0.2529,0.0,0.7438,0.0,0.0,0.0033000002
2026-05-08,0P0000Y4XL.BO,Axis Banking & PSU Debt Fund - Direct Plan - Monthly IDCW,0.2529,0.0,0.7438,0.0,0.0,0.0033000002
2026-05-08,0P0000XY0B.BO,Axis Banking & PSU Debt Fund - Direct Plan - Weekly IDCW,0.2529,0.0,0.7438,0.0,0.0,0.0033000002
2026-05-08,0P0000W9NJ.BO,Axis Banking & PSU Debt Fund - Regular Plan - Growth option,0.2529,0.0,0.7438,0.0,0.0,0.0033000002
2026-05-08,0P0000W9NM.BO,Axis Banking & PSU Debt Fund - Regular Plan - Monthly IDCW,0.2529,0.0,0.7438,0.0,0.0,0.0033000002
2026-05-08,0P0000W9NL.BO,Axis Banking & PSU Debt Fund - Regular Plan - Weekly IDCW,0.2529,0.0,0.7438,0.0,0.0,0.0033000002
2026-05-08,0P0001RRC6.BO,Bajaj Finserv Banking and PSU Fund-  Direct Plan-Monthly- IDCW,0.3368,0.0,0.66010004,0.0,0.0,0.0032
2026-05-08,0P0001RSDE.BO,Bajaj Finserv Banking and PSU Fund- Direct Plan- IDCW,0.3368,0.0,0.66010004,0.0,0.0,0.0032
2026-05-08,0P0001RRC9.BO,Bajaj Finserv Banking and PSU Fund- Regular Plan- Growth,0.3368,0.0,0.66010004,0.0,0.0,0.0032
2026-05-08,0P0001RSDF.BO,Bajaj Finserv Banking and PSU Fund- Regular Plan- IDCW,0.3368,0.0,0.66010004,0.0,0.0,0.0032
2026-05-08,0P0001RRC5.BO,Bajaj Finserv Banking and PSU Fund-Direct Plan- Growth,0.3368,0.0,0.66010004,0.0,0.0,0.0032
2026-05-08,0P0001RRCA.BO,Bajaj Finserv Banking and PSU Fund-Regular Plan-Monthly-IDCW,0.3368,0.0,0.66010004,0.0,0.0,0.0032
2026-05-08,0P0001J83X.BO,Bandhan Banking and PSU Fund - Direct Annual IDCW,0.24209999,0.0,0.7544,0.0,0.0,0.0034999999
2026-05-08,0P0000Y7XV.BO,Bandhan Banking and PSU Fund - Direct Growth,0.24209999,0.0,0.7544,0.0,0.0,0.0034999999
2026-05-08,0P0000Y7XW.BO,Bandhan Banking and PSU Fund - Direct IDCW,0.24209999,0.0,0.7544,0.0,0.0,0.0034999999
2026-05-08,0P00012OOS.BO,Bandhan Banking and PSU Fund - Direct Quarterly IDCW,0.24209999,0.0,0.7544,0.0,0.0,0.0034999999
2026-05-08,0P00012M99.BO,Bandhan Banking and PSU Fund - Regular Annual IDCW,0.24209999,0.0,0.7544,0.0,0.0,0.0034999999
2026-05-08,0P0000Y7XT.BO,Bandhan Banking and PSU Fund - Regular Growth,0.24209999,0.0,0.7544,0.0,0.0,0.0034999999
2026-05-08,0P0000Y7XU.BO,Bandhan Banking and PSU Fund - Regular IDCW,0.24209999,0.0,0.7544,0.0,0.0,0.0034999999
2026-05-08,0P0000YCH8.BO,Bandhan Banking and PSU Fund - Regular Quarterly IDCW,0.24209999,0.0,0.7544,0.0,0.0,0.0034999999
2026-05-08,0P0001PHEG.BO,Canara Robeco Banking and PSU Debt Fund- Direct Plan- Growth Option,0.10569999,0.0,0.8876,0.0,0.0,0.0067000003
2026-05-08,0P0001PHEF.BO,Canara Robeco Banking and PSU Debt Fund- Direct Plan- IDCW Payout,0.10569999,0.0,0.8876,0.0,0.0,0.0067000003
2026-05-08,0P0001PHED.BO,Canara Robeco Banking and PSU Debt Fund- Regular Plan- Growth Option,0.10569999,0.0,0.8876,0.0,0.0,0.0067000003
2026-05-08,0P0001PHEC.BO,Canara Robeco Banking and PSU Debt Fund- Regular Plan- IDCW (Payout/ Reinvestment),0.10569999,0.0,0.8876,0.0,0.0,0.0067000003
2026-05-08,0P0000ZKLR.BO,DSP Banking & PSU Debt Fund - Direct Plan - Growth,0.088599995,0.0,0.90800005,0.0,0.0,0.0034
2026-05-08,0P0000ZKLX.BO,DSP Banking & PSU Debt Fund - Direct Plan - IDCW,0.088599995,0.0,0.90800005,0.0,0.0,0.0034
2026-05-08,0P0000ZKLV.BO,DSP Banking & PSU Debt Fund - Direct Plan - IDCW - Monthly,0.088599995,0.0,0.90800005,0.0,0.0,0.0034
2026-05-08,0P0000ZKLW.BO,DSP Banking & PSU Debt Fund - Direct Plan - IDCW - Quarterly ,0.088599995,0.0,0.90800005,0.0,0.0,0.0034
2026-05-08,0P0000ZKLL.BO,DSP Banking & PSU Debt Fund - Regular Plan - Growth,0.088599995,0.0,0.90800005,0.0,0.0,0.0034
2026-05-08,0P0000ZKLQ.BO,DSP Banking & PSU Debt Fund - Regular Plan - IDCW,0.088599995,0.0,0.90800005,0.0,0.0,0.0034
2026-05-08,0P0000ZKLO.BO,DSP Banking & PSU Debt Fund - Regular Plan - IDCW - Monthly,0.088599995,0.0,0.90800005,0.0,0.0,0.0034
2026-05-08,0P0000ZKLP.BO,DSP Banking & PSU Debt Fund - Regular Plan - IDCW - Quarterly ,0.088599995,0.0,0.90800005,0.0,0.0,0.0034
2026-05-08,0P0001MS9G.BO,DSP Banking & PSU Debt Fund - Regular Plan - IDCW - Weekly,0.088599995,0.0,0.90800005,0.0,0.0,0.0034
2026-05-08,0P0000ZK6O.BO,Edelweiss Banking and PSU Debt Fund - Direct Plan - Growth Option,0.0921,0.0,0.905,0.0,0.0,0.0029
2026-05-08,0P0001CHCB.BO,Edelweiss Banking and PSU Debt Fund - Direct Plan - IDCW Option,0.0921,0.0,0.905,0.0,0.0,0.0029
2026-05-08,0P0001GZMA.BO,Edelweiss Banking and PSU Debt Fund - Direct Plan Fortnightly - IDCW Option,0.0921,0.0,0.905,0.0,0.0,0.0029
2026-05-08,0P0000ZKJT.BO,Edelweiss Banking and PSU Debt Fund - Direct Plan Monthly - IDCW Option,0.0921,0.0,0.905,0.0,0.0,0.0029
2026-05-08,0P0001BA1F.BO,Edelweiss Banking and PSU Debt Fund - Direct Plan weekly - IDCW Option,0.0921,0.0,0.905,0.0,0.0,0.0029
2026-05-08,0P0000ZK6M.BO,Edelweiss Banking and PSU Debt Fund - Regular Plan - Growth Option,0.0921,0.0,0.905,0.0,0.0,0.0029
2026-05-08,0P0000ZK6N.BO,Edelweiss Banking and PSU Debt Fund - Regular Plan - IDCW Option,0.0921,0.0,0.905,0.0,0.0,0.0029
2026-05-08,0P0000ZK6R.BO,Edelweiss Banking and PSU Debt Fund - Regular Plan Fortnightly - IDCW Option,0.0921,0.0,0.905,0.0,0.0,0.0029
2026-05-08,0P00012NRR.BO,Edelweiss Banking and PSU Debt Fund - Regular Plan Monthly - IDCW Option,0.0921,0.0,0.905,0.0,0.0,0.0029
2026-05-08,0P0001BA1D.BO,Edelweiss Banking and PSU Debt Fund - Regular Plan Weekly - IDCW Option,0.0921,0.0,0.905,0.0,0.0,0.0029
2026-05-08,0P00012U47.BO,Franklin India Banking & PSU Debt Fund - Direct - Growth,0.2965,0.0,0.6991,0.0,0.0,0.0044
2026-05-08,0P00012U43.BO,Franklin India Banking & PSU Debt Fund - Growth,0.2965,0.0,0.6991,0.0,0.0,0.0044
2026-05-08,0P00012U48.BO,Franklin India Banking and PSU Debt Fund - Direct - IDCW ,0.2965,0.0,0.6991,0.0,0.0,0.0044
2026-05-08,0P00012U45.BO,Franklin India Banking and PSU Debt Fund - IDCW ,0.2965,0.0,0.6991,0.0,0.0,0.0044
2026-05-08,0P00012KBO.BO,HDFC Banking and PSU Debt Fund - Growth Option,0.0747,0.0,0.922,0.0,0.0,0.0033000002
2026-05-08,0P00012KBM.BO,HDFC Banking and PSU Debt Fund - Growth Option - Direct Plan,0.0747,0.0,0.922,0.0,0.0,0.0033000002
2026-05-08,0P00012KBN.BO,HDFC Banking and PSU Debt Fund - IDCW Option,0.0747,0.0,0.922,0.0,0.0,0.0033000002
2026-05-08,0P00012KBL.BO,HDFC Banking and PSU Debt Fund - IDCW Option - Direct Plan,0.0747,0.0,0.922,0.0,0.0,0.0033000002
2026-05-08,0P0000XV7P.BO,HSBC Banking and PSU Debt Fund - Direct Growth,0.16530001,0.0,0.8347,0.0,0.0,0.0
2026-05-08,0P0000XV7V.BO,HSBC Banking and PSU Debt Fund - Direct Monthly IDCW,0.16530001,0.0,0.8347,0.0,0.0,0.0
2026-05-08,0P0000CNZB.BO,HSBC Banking and PSU Debt Fund - Regular Growth,0.16530001,0.0,0.8347,0.0,0.0,0.0
2026-05-08,0P0000CNZM.BO,HSBC Banking and PSU Debt Fund - Regular Monthly IDCW,0.16530001,0.0,0.8347,0.0,0.0,0.0
2026-05-08,0P0000YF56.BO,ICICI Prudential Banking and PSU Debt Fund - Direct Plan -  Growth,0.1671,0.0,0.8296,0.0,0.0,0.0033000002
2026-05-08,0P0000Z8L5.BO,ICICI Prudential Banking and PSU Debt Fund - Direct Plan -  Quarterly IDCW,0.1671,0.0,0.8296,0.0,0.0,0.0033000002
2026-05-08,0P0000N74P.BO,ICICI Prudential Banking and PSU Debt Fund - Growth,0.1671,0.0,0.8296,0.0,0.0,0.0033000002
2026-05-08,0P0000YR3X.BO,ICICI Prudential Banking and PSU Debt Fund - Quarterly IDCW,0.1671,0.0,0.8296,0.0,0.0,0.0033000002
2026-05-08,0P0000XWAW.BO,Invesco India Banking and PSU Fund - Direct Plan -  Growth Option,0.094399996,0.0,0.90059996,0.0,0.0,0.005
2026-05-08,0P0000XVGL.BO,Invesco India Banking and PSU Fund - Direct Plan - Monthly IDCW (Payout / Reinvestment),0.094399996,0.0,0.90059996,0.0,0.0,0.005
2026-05-08,0P0000XUCZ.BO,Invesco India Banking and PSU Fund - Regular Plan - Growth Option,0.094399996,0.0,0.90059996,0.0,0.0,0.005
2026-05-08,0P0000XUM6.BO,Invesco India Banking and PSU Fund - Regular Plan - Monthly IDCW (Payout / Reinvestment),0.094399996,0.0,0.90059996,0.0,0.0,0.005
2026-05-08,0P0001KSS8.BO,ITI Banking & PSU Debt Fund - Direct Plan - Growth Option,0.3504,0.0,0.64959997,0.0,0.0,0.0
2026-05-08,0P0001KSS9.BO,ITI Banking & PSU Debt Fund - Direct Plan - IDCW Option,0.3504,0.0,0.64959997,0.0,0.0,0.0
2026-05-08,0P0001KSSB.BO,ITI Banking & PSU Debt Fund - Regular Plan - Growth Option,0.3504,0.0,0.64959997,0.0,0.0,0.0
2026-05-08,0P0001KSSC.BO,ITI Banking & PSU Debt Fund - Regular Plan - IDCW Option,0.3504,0.0,0.64959997,0.0,0.0,0.0
2026-05-08,0P00005WTV.BO,Kotak Banking and PSU Debt - Growth,0.1021,0.0,0.89449996,0.0,0.0,0.0034999999
2026-05-08,0P00005WTW.BO,Kotak Banking and PSU Debt - Monthly Payout of Income Distribution cum capital withdrawal option,0.1021,0.0,0.89449996,0.0,0.0,0.0034999999
2026-05-08,0P0000XV68.BO,Kotak Banking and PSU Debt Direct - Growth,0.1021,0.0,0.89449996,0.0,0.0,0.0034999999
2026-05-08,0P0000XXY6.BO,Kotak Banking and PSU Debt Direct - Monthly Payout of Income Distribution cum capital withdrawal option,0.1021,0.0,0.89449996,0.0,0.0,0.0034999999
2026-05-08,0P0000XX0I.BO,LIC MF Banking & PSU Fund-Direct Plan-Daily IDCW,0.33330002,0.0,0.6638,0.0,0.0,0.0029
2026-05-08,0P0000XV94.BO,LIC MF Banking & PSU Fund-Direct Plan-Growth,0.33330002,0.0,0.6638,0.0,0.0,0.0029
2026-05-08,0P0000XYEA.BO,LIC MF Banking & PSU Fund-Direct Plan-Monthly IDCW,0.33330002,0.0,0.6638,0.0,0.0,0.0029
2026-05-08,0P0000XYE9.BO,LIC MF Banking & PSU Fund-Direct Plan-Weekly IDCW,0.33330002,0.0,0.6638,0.0,0.0,0.0029
2026-05-08,0P00009JCJ.BO,LIC MF Banking & PSU Fund-Regular Plan-Daily IDCW,0.33330002,0.0,0.6638,0.0,0.0,0.0029
2026-05-08,0P00009JE2.BO,LIC MF Banking & PSU Fund-Regular Plan-Growth,0.33330002,0.0,0.6638,0.0,0.0,0.0029
2026-05-08,0P00009JE4.BO,LIC MF Banking & PSU Fund-Regular Plan-Monthly IDCW,0.33330002,0.0,0.6638,0.0,0.0,0.0029
2026-05-08,0P00009JE5.BO,LIC MF Banking & PSU Fund-Regular Plan-Weekly IDCW,0.33330002,0.0,0.6638,0.0,0.0,0.0029
2026-05-08,0P0001KAGP.BO,Mirae Asset Banking and PSU Fund - Direct Plan - Growth,0.2741,0.0,0.71949995,0.0,0.0,0.0064
2026-05-08,0P0001KAGQ.BO,Mirae Asset Banking and PSU Fund - Direct Plan - IDCW,0.2741,0.0,0.71949995,0.0,0.0,0.0064
2026-05-08,0P0001KAGS.BO,Mirae Asset Banking and PSU Fund - Regular Plan - Growth,0.2741,0.0,0.71949995,0.0,0.0,0.0064
2026-05-08,0P0001KAGT.BO,Mirae Asset Banking and PSU Fund - Regular plan - IDCW,0.2741,0.0,0.71949995,0.0,0.0,0.0064
2026-05-08,0P0001624H.BO,NIPPON INDIA BANKING and PSU  FUND - Direct Plan - IDCW Option,0.1722,0.0,0.82449996,0.0,0.0,0.0033000002
2026-05-08,0P0001624C.BO,NIPPON INDIA BANKING and PSU  FUND - WEEKLY IDCW Option,0.1722,0.0,0.82449996,0.0,0.0,0.0033000002
2026-05-08,0P0001624F.BO,Nippon India Banking and PSU  Fund- Direct Plan-Growth Plan- Growth Option,0.1722,0.0,0.82449996,0.0,0.0,0.0033000002
2026-05-08,0P0001624J.BO,NIPPON INDIA BANKING and PSU FUND - Direct Plan - MONTHLY IDCW Option,0.1722,0.0,0.82449996,0.0,0.0,0.0033000002
2026-05-08,0P0001624K.BO,NIPPON INDIA BANKING and PSU FUND - Direct Plan - QUARTERLY IDCW Option,0.1722,0.0,0.82449996,0.0,0.0,0.0033000002
2026-05-08,0P0001624I.BO,NIPPON INDIA BANKING and PSU FUND - Direct Plan - WEEKLY IDCW Option,0.1722,0.0,0.82449996,0.0,0.0,0.0033000002
2026-05-08,0P0001624B.BO,NIPPON INDIA BANKING and PSU FUND - IDCW Option,0.1722,0.0,0.82449996,0.0,0.0,0.0033000002
2026-05-08,0P0001624D.BO,NIPPON INDIA BANKING and PSU FUND - MONTHLY IDCW Option,0.1722,0.0,0.82449996,0.0,0.0,0.0033000002
2026-05-08,0P0001624E.BO,NIPPON INDIA BANKING and PSU FUND - QUARTERLY IDCW Option,0.1722,0.0,0.82449996,0.0,0.0,0.0033000002
2026-05-08,0P0001624G.BO,Nippon India Banking and PSU Fund- Direct Plan-Growth Plan- Bonus Option,0.1722,0.0,0.82449996,0.0,0.0,0.0033000002
2026-05-08,0P00016249.BO,Nippon India Banking and PSU Fund- Growth Plan- Growth Option,0.1722,0.0,0.82449996,0.0,0.0,0.0033000002
2026-05-08,0P0000XW1F.BO,SBI BANKING & PSU FUND - Direct Plan - Growth,0.35580003,0.0,0.6403,0.0,0.0,0.0039
2026-05-08,0P0001472H.BO,SBI Banking & PSU Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),0.35580003,0.0,0.6403,0.0,0.0,0.0039
2026-05-08,0P00013OT5.BO,SBI Banking & PSU Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW),0.35580003,0.0,0.6403,0.0,0.0,0.0039
2026-05-08,0P0000M5L4.BO,SBI BANKING & PSU FUND - Regular Paln - Growth,0.35580003,0.0,0.6403,0.0,0.0,0.0039
2026-05-08,0P0000M5LY.BO,SBI Banking & PSU Fund - Regular Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),0.35580003,0.0,0.6403,0.0,0.0,0.0039
2026-05-08,0P0000M5LV.BO,SBI Banking & PSU Fund - Regular Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW),0.35580003,0.0,0.6403,0.0,0.0,0.0039
2026-05-08,0P0000XVMI.BO,Sundaram Banking & PSU Fund (Formerly Known as Sundaram Banking and PSU Debt Fund) Direct Plan - Growth,0.13069999,0.0,0.8643,0.0,0.0,0.005
2026-05-08,0P0000XVMF.BO,Sundaram Banking & PSU Fund (Formerly Known as Sundaram Banking and PSU Debt Fund) Direct Plan - Income Distribution cum Capital Withdrawal (IDCW),0.13069999,0.0,0.8643,0.0,0.0,0.005
2026-05-08,0P00005WGF.BO,Sundaram Banking & PSU Fund (Formerly Known as Sundaram Banking and PSU Debt Fund) Regular Plan - Growth,0.13069999,0.0,0.8643,0.0,0.0,0.005
2026-05-08,0P00005WGG.BO,Sundaram Banking & PSU Fund (Formerly Known as Sundaram Banking and PSU Debt Fund) Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),0.13069999,0.0,0.8643,0.0,0.0,0.005
2026-05-08,0P000197TJ.BO,UTI Banking & PSU Fund - Direct Plan - Annual IDCW,0.3096,0.0,0.6878,0.0,0.0,0.0026
2026-05-08,0P00015ESV.BO,UTI Banking & PSU Fund - Direct Plan - Flexi IDCW,0.3096,0.0,0.6878,0.0,0.0,0.0026
2026-05-08,0P00011WHP.BO,UTI Banking & PSU Fund - Direct Plan - Growth Option,0.3096,0.0,0.6878,0.0,0.0,0.0026
2026-05-08,0P0001AG9U.BO,UTI Banking & PSU Fund - Direct Plan - Half-Yearly IDCW,0.3096,0.0,0.6878,0.0,0.0,0.0026
2026-05-08,0P00017AU9.BO,UTI Banking & PSU Fund - Direct Plan - Monthly IDCW,0.3096,0.0,0.6878,0.0,0.0,0.0026
2026-05-08,0P00011WHN.BO,UTI Banking & PSU Fund - Direct Plan - Quarterly IDCW,0.3096,0.0,0.6878,0.0,0.0,0.0026
2026-05-08,0P0001965H.BO,UTI Banking & PSU Fund - Regular Plan - Annual IDCW,0.3096,0.0,0.6878,0.0,0.0,0.0026
2026-05-08,0P00018JEE.BO,UTI Banking & PSU Fund - Regular Plan - Flexi IDCW,0.3096,0.0,0.6878,0.0,0.0,0.0026
2026-05-08,0P000184G2.BO,UTI Banking & PSU Fund - Regular Plan - Half-Yearly IDCW,0.3096,0.0,0.6878,0.0,0.0,0.0026
2026-05-08,0P00015FZN.BO,UTI Banking & PSU Fund - Regular Plan - Monthly IDCW,0.3096,0.0,0.6878,0.0,0.0,0.0026
2026-05-08,0P00011WHO.BO,UTI Banking & PSU Fund - Regular Plan - Quarterly IDCW,0.3096,0.0,0.6878,0.0,0.0,0.0026
2026-05-08,0P00011WHQ.BO,UTI Banking & PSU Fund- Regular Plan - Growth Option,0.3096,0.0,0.6878,0.0,0.0,0.0026
2026-05-08,0P0000XVXX.BO,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,0.0396,0.0,0.95699996,0.0,0.0,0.0034
2026-05-08,0P00005V68.BO,Aditya Birla Sun Life Corporate Bond Fund - Growth - Regular Plan,0.0396,0.0,0.95699996,0.0,0.0,0.0034
2026-05-08,0P0000ZO13.BO,Aditya Birla Sun Life Corporate Bond Fund -DIRECT - IDCW,0.0396,0.0,0.95699996,0.0,0.0,0.0034
2026-05-08,0P0000XVXY.BO,Aditya Birla Sun Life Corporate Bond Fund -DIRECT - MONTHLY IDCW,0.0396,0.0,0.95699996,0.0,0.0,0.0034
2026-05-08,0P0000ZRGD.BO,Aditya Birla Sun Life Corporate Bond Fund -REGULAR - IDCW,0.0396,0.0,0.95699996,0.0,0.0,0.0034
2026-05-08,0P00005V6A.BO,Aditya Birla Sun Life Corporate Bond Fund -REGULAR - MONTHLY IDCW,0.0396,0.0,0.95699996,0.0,0.0,0.0034
2026-05-08,0P0001ANS6.BO,Axis Corporate Bond Fund - Direct Plan - Daily IDCW,0.1401,0.0,0.8567,0.0,0.0,0.0032
2026-05-08,0P0001ANS8.BO,Axis Corporate Bond Fund - Direct Plan - Monthly IDCW,0.1401,0.0,0.8567,0.0,0.0,0.0032
2026-05-08,0P0001ANS9.BO,Axis Corporate Bond Fund - Direct Plan - Regular IDCW,0.1401,0.0,0.8567,0.0,0.0,0.0032
2026-05-08,0P0001ANS7.BO,Axis Corporate Bond Fund - Direct Plan - Weekly IDCW,0.1401,0.0,0.8567,0.0,0.0,0.0032
2026-05-08,0P0001ANS4.BO,Axis Corporate Bond Fund - Direct Plan Growth,0.1401,0.0,0.8567,0.0,0.0,0.0032
2026-05-08,0P0001ANRY.BO,Axis Corporate Bond Fund - Regular Plan - Daily IDCW,0.1401,0.0,0.8567,0.0,0.0,0.0032
2026-05-08,0P0001ANS1.BO,Axis Corporate Bond Fund - Regular Plan - Monthly IDCW,0.1401,0.0,0.8567,0.0,0.0,0.0032
2026-05-08,0P0001ANS2.BO,Axis Corporate Bond Fund - Regular Plan - Regular IDCW,0.1401,0.0,0.8567,0.0,0.0,0.0032
2026-05-08,0P0001ANS0.BO,Axis Corporate Bond Fund - Regular Plan - Weekly IDCW,0.1401,0.0,0.8567,0.0,0.0,0.0032
2026-05-08,0P0001ANRV.BO,Axis Corporate Bond Fund - Regular Plan Growth,0.1401,0.0,0.8567,0.0,0.0,0.0032
2026-05-08,0P00018DD7.BO,BANDHAN Corporate Bond Fund - Direct Annual IDCW,0.2161,0.0,0.78059995,0.0,0.0,0.0033000002
2026-05-08,0P00017AYV.BO,BANDHAN Corporate Bond Fund - Direct Growth,0.2161,0.0,0.78059995,0.0,0.0,0.0033000002
2026-05-08,0P0001HG59.BO,BANDHAN Corporate Bond Fund - Direct Half Yearly IDCW,0.2161,0.0,0.78059995,0.0,0.0,0.0033000002
2026-05-08,0P0001839G.BO,BANDHAN Corporate Bond Fund - Direct Monthly IDCW,0.2161,0.0,0.78059995,0.0,0.0,0.0033000002
2026-05-08,0P00017AYW.BO,BANDHAN Corporate Bond Fund - Direct Periodic IDCW,0.2161,0.0,0.78059995,0.0,0.0,0.0033000002
2026-05-08,0P00017TOY.BO,BANDHAN Corporate Bond Fund - Direct Quarterly IDCW,0.2161,0.0,0.78059995,0.0,0.0,0.0033000002
2026-05-08,0P0001AGI2.BO,BANDHAN Corporate Bond Fund - Regular Annual IDCW,0.2161,0.0,0.78059995,0.0,0.0,0.0033000002
2026-05-08,0P00017AYT.BO,BANDHAN Corporate Bond Fund - Regular Growth,0.2161,0.0,0.78059995,0.0,0.0,0.0033000002
2026-05-08,0P00017T7M.BO,BANDHAN Corporate Bond Fund - Regular Half Yearly IDCW,0.2161,0.0,0.78059995,0.0,0.0,0.0033000002
2026-05-08,0P00017XDY.BO,BANDHAN Corporate Bond Fund - Regular Monthly IDCW,0.2161,0.0,0.78059995,0.0,0.0,0.0033000002
2026-05-08,0P00017AYU.BO,BANDHAN Corporate Bond Fund - Regular Periodic IDCW,0.2161,0.0,0.78059995,0.0,0.0,0.0033000002
2026-05-08,0P00017TOX.BO,BANDHAN Corporate Bond Fund - Regular Quarterly IDCW,0.2161,0.0,0.78059995,0.0,0.0,0.0033000002
2026-05-08,0P0000JXG2.BO,BARODA BNP PARIBAS Corporate Bond Fund - Defunct Plan - Annual-IDCW Option,0.1025,0.0442,0.84860003,0.0,0.0,0.0047
2026-05-08,0P0000IUIA.BO,BARODA BNP PARIBAS Corporate Bond Fund - Defunct Plan - Growth Option,0.1025,0.0442,0.84860003,0.0,0.0,0.0047
2026-05-08,0P0000JWVH.BO,BARODA BNP PARIBAS Corporate Bond Fund - Defunct Plan - Monthly-IDCW Option,0.1025,0.0442,0.84860003,0.0,0.0,0.0047
2026-05-08,0P0000JXFZ.BO,BARODA BNP PARIBAS Corporate Bond Fund - Defunct Plan - Quarterly-IDCW Option,0.1025,0.0442,0.84860003,0.0,0.0,0.0047
2026-05-08,0P0000XVYJ.BO,BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Annual IDCW Option,0.1025,0.0442,0.84860003,0.0,0.0,0.0047
2026-05-08,0P0000XVYK.BO,BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Growth Option,0.1025,0.0442,0.84860003,0.0,0.0,0.0047
2026-05-08,0P0000XVYL.BO,BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Monthly IDCW Option,0.1025,0.0442,0.84860003,0.0,0.0,0.0047
2026-05-08,0P0000XVYM.BO,BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Quarterly IDCW Option,0.1025,0.0442,0.84860003,0.0,0.0,0.0047
2026-05-08,0P0000VHDR.BO,BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - ANNUAL IDCW OPTION,0.1025,0.0442,0.84860003,0.0,0.0,0.0047
2026-05-08,0P0000IULM.BO,BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - GROWTH OPTION,0.1025,0.0442,0.84860003,0.0,0.0,0.0047
2026-05-08,0P0000JXG7.BO,BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - MONTHLY IDCW OPTION,0.1025,0.0442,0.84860003,0.0,0.0,0.0047
2026-05-08,0P0000JXG5.BO,BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - QUARTERLY IDCW OPTION,0.1025,0.0442,0.84860003,0.0,0.0,0.0047
2026-05-08,0P00011XC8.BO,CANARA ROBECO CORPORATE BOND FUND - DIRECT PLAN - GROWTH OPTION,0.061100002,0.0,0.9337,0.0,0.0,0.0053
2026-05-08,0P00011XC7.BO,CANARA ROBECO CORPORATE BOND FUND - DIRECT PLAN - IDCW (Payout/Reinvestment),0.061100002,0.0,0.9337,0.0,0.0,0.0053
2026-05-08,0P00011XCA.BO,CANARA ROBECO CORPORATE BOND FUND - REGULAR PLAN - GROWTH OPTION,0.061100002,0.0,0.9337,0.0,0.0,0.0053
2026-05-08,0P00011XC9.BO,CANARA ROBECO CORPORATE BOND FUND - REGULAR PLAN - IDCW (Payout/Reinvestment),0.061100002,0.0,0.9337,0.0,0.0,0.0053
2026-05-08,0P0001EDLE.BO,DSP Corporate Bond Fund - Direct - Growth,0.0983,0.0,0.89839995,0.0,0.0,0.0033000002
